endTime,endDate,artistName,trackName,msPlayed,secsPlayed,minsPlayed
3/21/2022 14:50,3/21/2022,Bon Iver,Blood Bank,285160,285.16,4.75
3/21/2022 14:53,3/21/2022,Bon Iver,"Hey, Ma",216706,216.71,3.61
3/21/2022 15:00,3/21/2022,Bon Iver,Re: Stacks,401413,401.41,6.69
3/21/2022 15:03,3/21/2022,Bon Iver,Second Nature,10751,10.75,0.18
3/21/2022 15:03,3/21/2022,Bon Iver,Wash.,189838,189.84,3.16
3/21/2022 15:04,3/21/2022,Bon Iver,29 #Strafford APTS,79978,79.98,1.33
3/21/2022 15:08,3/21/2022,Bon Iver,Flume,219000,219,3.65
3/21/2022 15:11,3/21/2022,Bon Iver,Woods,4325,4.33,0.07
3/21/2022 15:11,3/21/2022,Bon Iver,Towers,188040,188.04,3.13
3/21/2022 15:15,3/21/2022,Bon Iver,33 “GOD”,213000,213,3.55
3/21/2022 15:18,3/21/2022,Bon Iver,For Emma,220720,220.72,3.68
3/21/2022 15:20,3/21/2022,Bon Iver,Perth,81879,81.88,1.36
3/21/2022 15:23,3/21/2022,Dijon,The Dress,184767,184.77,3.08
3/21/2022 15:26,3/21/2022,Dijon,Skin,230625,230.63,3.84
3/21/2022 15:29,3/21/2022,Dijon,Talk Down,151565,151.57,2.53
3/21/2022 15:31,3/21/2022,Dijon,Many Times,126905,126.91,2.12
3/21/2022 15:35,3/21/2022,Dijon,Nico's Red Truck,248853,248.85,4.15
3/21/2022 15:40,3/21/2022,Dijon,Big Mike's,275638,275.64,4.59
3/21/2022 15:43,3/21/2022,Dijon,Drunk,191750,191.75,3.2
3/21/2022 15:46,3/21/2022,Dijon,Rodeo Clown,203495,203.5,3.39
3/21/2022 15:49,3/21/2022,Dijon,Violence),186336,186.34,3.11
3/21/2022 18:47,3/21/2022,Garden City Movement,No Stress,211821,211.82,3.53
3/21/2022 18:51,3/21/2022,Mammals,Move Slower,271660,271.66,4.53
3/21/2022 18:55,3/21/2022,Tim Atlas,Compromised,226234,226.23,3.77
3/21/2022 18:58,3/21/2022,Jadu Heart,Harry Brompton's Ice Tea,181000,181,3.02
3/21/2022 19:03,3/21/2022,Garden City Movement,My Only Love,206824,206.82,3.45
3/21/2022 19:08,3/21/2022,Vallis Alps,Young,324122,324.12,5.4
3/21/2022 19:10,3/21/2022,Tom Misch,Colours of Freedom,90945,90.95,1.52
3/22/2022 11:53,3/22/2022,Tom Misch,Colours of Freedom,15722,15.72,0.26
3/22/2022 11:59,3/22/2022,"Slaughter Beach, Dog",Acolyte,358836,358.84,5.98
3/22/2022 12:02,3/22/2022,"Slaughter Beach, Dog",104 Degrees,128329,128.33,2.14
3/22/2022 12:04,3/22/2022,"Slaughter Beach, Dog",Your Cat,176383,176.38,2.94
3/22/2022 12:08,3/22/2022,"Slaughter Beach, Dog",Gold and Green,187696,187.7,3.13
3/22/2022 12:11,3/22/2022,"Slaughter Beach, Dog",Glowing,25184,25.18,0.42
3/22/2022 12:11,3/22/2022,"Slaughter Beach, Dog",Monsters,206079,206.08,3.43
3/22/2022 12:14,3/22/2022,"Slaughter Beach, Dog",Phoenix,130666,130.67,2.18
3/22/2022 12:17,3/22/2022,"Slaughter Beach, Dog",Are You There,226688,226.69,3.78
3/22/2022 18:38,3/22/2022,Phoebe Bridgers,Motion Sickness,229760,229.76,3.83
3/22/2022 18:42,3/22/2022,Manchester Orchestra,The Gold - Phoebe Bridgers Version,233226,233.23,3.89
3/22/2022 18:45,3/22/2022,Phoebe Bridgers,Kyoto,184524,184.52,3.08
3/22/2022 18:48,3/22/2022,Phoebe Bridgers,Garden Song,219681,219.68,3.66
3/22/2022 18:53,3/22/2022,Phoebe Bridgers,Moon Song,277676,277.68,4.63
3/22/2022 18:53,3/22/2022,Lord Huron,The Night We Met (feat. Phoebe Bridgers),34169,34.17,0.57
3/22/2022 18:58,3/22/2022,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813,258.81,4.31
3/22/2022 19:01,3/22/2022,Phoebe Bridgers,Funeral,232373,232.37,3.87
3/22/2022 19:08,3/22/2022,Phoebe Bridgers,That Funny Feeling,400565,400.57,6.68
3/22/2022 19:12,3/22/2022,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,220812,220.81,3.68
3/22/2022 19:17,3/22/2022,Phoebe Bridgers,Smoke Signals,324773,324.77,5.41
3/22/2022 19:26,3/22/2022,Phoebe Bridgers,Scott Street,16298,16.3,0.27
3/22/2022 19:26,3/22/2022,Phoebe Bridgers,Waiting Room,311002,311,5.18
3/22/2022 19:29,3/22/2022,José González,El Invento,153413,153.41,2.56
3/22/2022 19:32,3/22/2022,José González,Slow Moves,20195,20.2,0.34
3/22/2022 19:32,3/22/2022,José González,Neonlights,188480,188.48,3.14
3/22/2022 19:32,3/22/2022,Perma,Two of a Crime,1578,1.58,0.03
3/22/2022 19:32,3/22/2022,Joyce Manor,Falling in Love Again,1045,1.05,0.02
3/22/2022 19:32,3/22/2022,Modern Baseball,The Waterboy Returns,831,0.83,0.01
3/22/2022 19:35,3/22/2022,Modern Baseball,The Waterboy Returns,162470,162.47,2.71
3/22/2022 19:37,3/22/2022,Joyce Manor,Falling in Love Again,138840,138.84,2.31
3/22/2022 19:39,3/22/2022,Mom Jeans.,"Season 9, Ep. 2-3 - Audiotree Live Version",123185,123.19,2.05
3/22/2022 19:44,3/22/2022,The Front Bottoms,Hooped Earings,280773,280.77,4.68
3/22/2022 19:46,3/22/2022,Citizen,The Night I Drove Alone,21773,21.77,0.36
3/22/2022 19:46,3/22/2022,Modern Baseball,What If...,126687,126.69,2.11
3/22/2022 19:52,3/22/2022,Sad Cops,Flashback,7466,7.47,0.12
3/22/2022 19:52,3/22/2022,Modern Baseball,Note To Self,153636,153.64,2.56
3/22/2022 19:52,3/22/2022,Just Friends,Fever,1642,1.64,0.03
3/22/2022 19:52,3/22/2022,The Front Bottoms,Trampoline,1280,1.28,0.02
3/22/2022 19:55,3/22/2022,The Front Bottoms,Tattooed Tears,22980,22.98,0.38
3/22/2022 19:55,3/22/2022,Modern Baseball,Everyday,183519,183.52,3.06
3/22/2022 19:58,3/22/2022,Field Medic,henna tattoo,145780,145.78,2.43
3/22/2022 20:00,3/22/2022,Modern Baseball,Coding These To Lukens,10582,10.58,0.18
3/22/2022 20:00,3/22/2022,Park Jefferson,Better Boy,146921,146.92,2.45
3/22/2022 20:04,3/22/2022,Modern Baseball,The Thrash Particle,203030,203.03,3.38
3/22/2022 20:06,3/22/2022,Pinegrove,No Drugs,168946,168.95,2.82
3/22/2022 20:09,3/22/2022,Modern Baseball,240,139719,139.72,2.33
3/22/2022 20:27,3/22/2022,Pinegrove,Spiral,1237,1.24,0.02
3/22/2022 20:27,3/22/2022,The Front Bottoms,Jim Bogart,1194,1.19,0.02
3/22/2022 20:27,3/22/2022,"Slaughter Beach, Dog",Monsters,22592,22.59,0.38
3/22/2022 20:27,3/22/2022,Modern Baseball,Home,21443,21.44,0.36
3/22/2022 20:28,3/22/2022,"Slaughter Beach, Dog",Drinks,298,0.3,0
3/22/2022 20:28,3/22/2022,"Slaughter Beach, Dog",Mallrat Semi-Annual,7850,7.85,0.13
3/22/2022 20:28,3/22/2022,"Slaughter Beach, Dog",Toronto Mug II,511,0.51,0.01
3/22/2022 20:28,3/22/2022,"Slaughter Beach, Dog",Jobs,2048,2.05,0.03
3/22/2022 20:32,3/22/2022,"Slaughter Beach, Dog",Monsters,206079,206.08,3.43
3/22/2022 20:33,3/22/2022,"Slaughter Beach, Dog",Politics Of Grooming,2773,2.77,0.05
3/22/2022 20:33,3/22/2022,"Slaughter Beach, Dog",Essex Street,59027,59.03,0.98
3/22/2022 20:36,3/22/2022,"Slaughter Beach, Dog",Bed Fest,203647,203.65,3.39
3/22/2022 20:40,3/22/2022,"Slaughter Beach, Dog",Drinks,204561,204.56,3.41
3/22/2022 20:41,3/22/2022,"Slaughter Beach, Dog",Forever,3690,3.69,0.06
3/22/2022 20:41,3/22/2022,chloe moriondo,Manta Rays,14293,14.29,0.24
3/22/2022 20:45,3/22/2022,HalfNoise,All That Love Is,11104,11.1,0.19
3/22/2022 20:45,3/22/2022,chloe moriondo,Manta Rays,211826,211.83,3.53
3/22/2022 20:48,3/22/2022,Peach Pit,Techno Show,226613,226.61,3.78
3/22/2022 20:50,3/22/2022,Peach Pit,Live at the Swamp,89608,89.61,1.49
3/22/2022 20:50,3/22/2022,Lana Del Rey,Fuck it I love you,1173,1.17,0.02
3/22/2022 20:56,3/22/2022,Peach Pit,Tommy's Party,361760,361.76,6.03
3/22/2022 20:57,3/22/2022,Hayley Williams,Pure Love,64370,64.37,1.07
3/22/2022 21:01,3/22/2022,chloe moriondo,Luv Note,210742,210.74,3.51
3/22/2022 21:05,3/22/2022,Peach Pit,Drop the Guillotine,219960,219.96,3.67
3/22/2022 21:08,3/22/2022,Hayley Williams,Crystal Clear,212894,212.89,3.55
3/22/2022 21:12,3/22/2022,The Marías,Jupiter,191888,191.89,3.2
3/22/2022 21:15,3/22/2022,Russ,Losin Control,1813,1.81,0.03
3/22/2022 21:15,3/22/2022,Jeremy Zucker,this is how you fall in love,16001,16,0.27
3/22/2022 21:15,3/22/2022,Turnover,Sunshine Type,186623,186.62,3.11
3/22/2022 21:24,3/22/2022,girl in red,midnight love,21248,21.25,0.35
3/22/2022 21:28,3/22/2022,girl in red,we fell in love in october,198660,198.66,3.31
3/22/2022 22:51,3/22/2022,girl in red,Serotonin,205219,205.22,3.42
3/22/2022 22:53,3/22/2022,citrus,Thursday,298,0.3,0
3/22/2022 22:53,3/22/2022,girl in red,i wanna be your girlfriend,108629,108.63,1.81
3/22/2022 22:56,3/22/2022,Harriette,at least i'm pretty,7231,7.23,0.12
3/22/2022 22:56,3/22/2022,citrus,Thursday,201770,201.77,3.36
3/22/2022 22:56,3/22/2022,Mammals,Move Slower,1023,1.02,0.02
3/22/2022 22:59,3/22/2022,Phoebe Bridgers,Motion Sickness,166271,166.27,2.77
3/22/2022 22:59,3/22/2022,Manchester Orchestra,The Gold - Phoebe Bridgers Version,3328,3.33,0.06
3/22/2022 23:01,3/22/2022,Phoebe Bridgers,Kyoto,126186,126.19,2.1
3/22/2022 23:07,3/22/2022,Japanese Breakfast,Diving Woman,370773,370.77,6.18
3/22/2022 23:11,3/22/2022,Japanese Breakfast,Road Head,195106,195.11,3.25
3/23/2022 0:50,3/23/2022,Japanese Breakfast,Machinist,217240,217.24,3.62
3/23/2022 0:52,3/23/2022,Japanese Breakfast,Planetary Ambience,64453,64.45,1.07
3/23/2022 0:52,3/23/2022,Japanese Breakfast,Soft Sounds from Another Planet,27221,27.22,0.45
3/23/2022 0:52,3/23/2022,Mammals,Move Slower,25834,25.83,0.43
3/23/2022 0:54,3/23/2022,Harriette,at least i'm pretty,106800,106.8,1.78
3/23/2022 0:58,3/23/2022,Ritt Momney,Show Runner 99,206316,206.32,3.44
3/23/2022 1:03,3/23/2022,citrus,Thursday,297130,297.13,4.95
3/23/2022 1:06,3/23/2022,Sarcastic Sounds,Wish You Were Mine,121519,121.52,2.03
3/23/2022 1:13,3/23/2022,illuminati hotties,(You're Better) Than Ever,141133,141.13,2.35
3/23/2022 1:15,3/23/2022,"Slaughter Beach, Dog",Bed Fest,122609,122.61,2.04
3/23/2022 13:08,3/23/2022,Up First,"Wednesday, March 23, 2022",580522,580.52,9.68
3/23/2022 13:12,3/23/2022,Phoebe Bridgers,Motion Sickness,229760,229.76,3.83
3/23/2022 13:16,3/23/2022,Manchester Orchestra,The Gold - Phoebe Bridgers Version,233226,233.23,3.89
3/23/2022 13:19,3/23/2022,Phoebe Bridgers,Kyoto,184524,184.52,3.08
3/23/2022 13:19,3/23/2022,Phoebe Bridgers,Garden Song,10423,10.42,0.17
3/23/2022 13:23,3/23/2022,"Slaughter Beach, Dog",Are You There,255312,255.31,4.26
3/23/2022 13:28,3/23/2022,"Slaughter Beach, Dog",Do You Understand (What Has Happened to You),283536,283.54,4.73
3/23/2022 13:30,3/23/2022,"Slaughter Beach, Dog",Jonathan,2921,2.92,0.05
3/23/2022 13:30,3/23/2022,"Slaughter Beach, Dog",Jonathan,789,0.79,0.01
3/23/2022 13:30,3/23/2022,"Slaughter Beach, Dog",My Girl,853,0.85,0.01
3/23/2022 13:30,3/23/2022,"Slaughter Beach, Dog",My Girl,132724,132.72,2.21
3/23/2022 13:35,3/23/2022,"Slaughter Beach, Dog",Thinking of You,290736,290.74,4.85
3/23/2022 13:40,3/23/2022,"Slaughter Beach, Dog",Fell in Love,3626,3.63,0.06
3/23/2022 13:40,3/23/2022,"Slaughter Beach, Dog",At the Moonbase,1408,1.41,0.02
3/23/2022 13:40,3/23/2022,"Slaughter Beach, Dog",A Modern Lay,316128,316.13,5.27
3/23/2022 13:44,3/23/2022,"Slaughter Beach, Dog",Song for Oscar's,211488,211.49,3.52
3/23/2022 13:46,3/23/2022,"Slaughter Beach, Dog",Van Morrison,156250,156.25,2.6
3/23/2022 13:51,3/23/2022,"Slaughter Beach, Dog",Notes From a Brief Engagement (at the Boot & Saddle),307014,307.01,5.12
3/23/2022 13:55,3/23/2022,"Slaughter Beach, Dog",Mallrat Semi-Annual,184917,184.92,3.08
3/23/2022 13:59,3/23/2022,Pinegrove,Old Friends,207720,207.72,3.46
3/23/2022 14:00,3/23/2022,Sidney Gish,I Eat Salads Now,99816,99.82,1.66
3/23/2022 14:06,3/23/2022,Field Medic,henna tattoo,145780,145.78,2.43
3/23/2022 14:07,3/23/2022,Lomelda,Interstate Vision,10676,10.68,0.18
3/23/2022 14:07,3/23/2022,Field Medic,henna tattoo,1813,1.81,0.03
3/23/2022 14:10,3/23/2022,Phoebe Bridgers,Garden Song,219681,219.68,3.66
3/23/2022 14:15,3/23/2022,Phoebe Bridgers,Moon Song,277676,277.68,4.63
3/23/2022 14:18,3/23/2022,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208173,208.17,3.47
3/23/2022 14:23,3/23/2022,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813,258.81,4.31
3/23/2022 14:26,3/23/2022,Phoebe Bridgers,Funeral,232373,232.37,3.87
3/23/2022 14:28,3/23/2022,Phoebe Bridgers,That Funny Feeling,86513,86.51,1.44
3/23/2022 14:30,3/23/2022,Bo Burnham,That Funny Feeling,111701,111.7,1.86
3/23/2022 14:30,3/23/2022,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,49770,49.77,0.83
3/23/2022 14:31,3/23/2022,The Cure,Friday I'm in Love,59285,59.29,0.99
3/23/2022 14:42,3/23/2022,Phoebe Bridgers,Smoke Signals,324773,324.77,5.41
3/23/2022 14:45,3/23/2022,Phoebe Bridgers,Waiting Room,156205,156.21,2.6
3/23/2022 16:19,3/23/2022,Joyce Manor,End of the Summer,554,0.55,0.01
3/23/2022 16:22,3/23/2022,"Slaughter Beach, Dog",Jobs,190805,190.81,3.18
3/23/2022 16:26,3/23/2022,Turnover,Hello Euphoria,226137,226.14,3.77
3/23/2022 16:31,3/23/2022,"Slaughter Beach, Dog",Shapes I Know,271526,271.53,4.53
3/23/2022 16:34,3/23/2022,The Front Bottoms,Summer Shandy,215546,215.55,3.59
3/23/2022 16:36,3/23/2022,"Slaughter Beach, Dog",Heart Attack,139510,139.51,2.33
3/23/2022 16:48,3/23/2022,Joyce Manor,In the Army Now,62274,62.27,1.04
3/23/2022 16:50,3/23/2022,PinkPantheress,Pain,98544,98.54,1.64
3/23/2022 16:53,3/23/2022,Mura Masa,"bbycakes (with Lil Uzi Vert, PinkPantheress & Shygirl)",172953,172.95,2.88
3/23/2022 16:54,3/23/2022,PinkPantheress,Break it off - Bonus,96133,96.13,1.6
3/23/2022 16:56,3/23/2022,PinkPantheress,Just for me,116213,116.21,1.94
3/23/2022 16:57,3/23/2022,PinkPantheress,Attracted To You,67638,67.64,1.13
3/23/2022 16:59,3/23/2022,PinkPantheress,I must apologise,108373,108.37,1.81
3/23/2022 18:13,3/23/2022,PinkPantheress,Passion,132726,132.73,2.21
3/23/2022 18:15,3/23/2022,Frank Ocean,Lost,426,0.43,0.01
3/23/2022 18:15,3/23/2022,Frank Ocean,Godspeed,130176,130.18,2.17
3/23/2022 18:15,3/23/2022,Frank Ocean,Nights,448,0.45,0.01
3/23/2022 19:32,3/23/2022,Frank Ocean,Lost,234093,234.09,3.9
3/23/2022 19:35,3/23/2022,Frank Ocean,Chanel,210285,210.29,3.5
3/23/2022 19:38,3/23/2022,Frank Ocean,Pink + White,184516,184.52,3.08
3/23/2022 19:43,3/23/2022,Frank Ocean,Nights,307151,307.15,5.12
3/23/2022 19:47,3/23/2022,Frank Ocean,Ivy,249191,249.19,4.15
3/23/2022 19:51,3/23/2022,Frank Ocean,Thinkin Bout You,200746,200.75,3.35
3/23/2022 19:54,3/23/2022,Calvin Harris,Slide (feat. Frank Ocean & Migos),230813,230.81,3.85
3/23/2022 19:57,3/23/2022,Frank Ocean,In My Room,133680,133.68,2.23
3/23/2022 20:02,3/23/2022,Frank Ocean,Novacane,302346,302.35,5.04
3/23/2022 20:07,3/23/2022,Frank Ocean,Super Rich Kids,304760,304.76,5.08
3/23/2022 20:11,3/23/2022,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653,255.65,4.26
3/23/2022 20:15,3/23/2022,Frank Ocean,Swim Good,257186,257.19,4.29
3/23/2022 20:18,3/23/2022,Frank Ocean,Moon River,188323,188.32,3.14
3/23/2022 20:23,3/23/2022,Frank Ocean,Biking,277520,277.52,4.63
3/23/2022 20:26,3/23/2022,Frank Ocean,Forrest Gump,194840,194.84,3.25
3/23/2022 20:30,3/23/2022,Frank Ocean,Self Control,249667,249.67,4.16
3/23/2022 20:39,3/23/2022,Frank Ocean,White Ferrari,11256,11.26,0.19
3/23/2022 20:39,3/23/2022,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933,194.93,3.25
3/23/2022 20:44,3/23/2022,Frank Ocean,Provider,243238,243.24,4.05
3/23/2022 20:50,3/23/2022,Frank Ocean,Dear April (Side A - Acoustic),231040,231.04,3.85
3/23/2022 20:55,3/23/2022,Frank Ocean,DHL,268893,268.89,4.48
3/23/2022 21:00,3/23/2022,Frank Ocean,Nikes,314075,314.08,5.23
3/23/2022 21:04,3/23/2022,A$AP Rocky,Purity (feat. Frank Ocean),262360,262.36,4.37
3/23/2022 21:07,3/23/2022,Frank Ocean,Cayendo (Side A - Acoustic),202200,202.2,3.37
3/23/2022 21:08,3/23/2022,Frank Ocean,Lens,2133,2.13,0.04
3/23/2022 21:08,3/23/2022,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",22176,22.18,0.37
3/24/2022 12:57,3/24/2022,"Slaughter Beach, Dog",104 Degrees,12245,12.25,0.2
3/24/2022 12:57,3/24/2022,"Slaughter Beach, Dog",Notes From a Brief Engagement (at the Boot & Saddle),307014,307.01,5.12
3/24/2022 13:00,3/24/2022,"Slaughter Beach, Dog",One Down,192582,192.58,3.21
3/24/2022 13:06,3/24/2022,"Slaughter Beach, Dog",Good Ones,292637,292.64,4.88
3/24/2022 13:08,3/24/2022,"Slaughter Beach, Dog",The Dogs,157834,157.83,2.63
3/24/2022 13:24,3/24/2022,"Slaughter Beach, Dog",Black Oak,868504,868.5,14.48
3/24/2022 13:48,3/24/2022,"Slaughter Beach, Dog",Petersburg,137753,137.75,2.3
3/24/2022 13:52,3/24/2022,"Slaughter Beach, Dog",Tangerine,246552,246.55,4.11
3/24/2022 13:54,3/24/2022,"Slaughter Beach, Dog",Heart Attack,139510,139.51,2.33
3/24/2022 14:22,3/24/2022,"Slaughter Beach, Dog",One Day,251906,251.91,4.2
3/24/2022 14:26,3/24/2022,"Slaughter Beach, Dog",Map of the Stars,229718,229.72,3.83
3/24/2022 14:30,3/24/2022,"Slaughter Beach, Dog",Anything,260944,260.94,4.35
3/24/2022 14:31,3/24/2022,"Slaughter Beach, Dog",Phoenix,66453,66.45,1.11
3/24/2022 14:34,3/24/2022,Sorority Noise,Using,164373,164.37,2.74
3/24/2022 14:37,3/24/2022,Sorority Noise,Art School Wannabe,192826,192.83,3.21
3/24/2022 14:40,3/24/2022,Sorority Noise,"Blonde Hair, Black Lungs",157569,157.57,2.63
3/24/2022 14:43,3/24/2022,Sorority Noise,No Halo,170004,170,2.83
3/24/2022 14:45,3/24/2022,Sorority Noise,Mononokay,157960,157.96,2.63
3/24/2022 14:48,3/24/2022,Sorority Noise,A Portrait Of,192627,192.63,3.21
3/24/2022 14:52,3/24/2022,Sorority Noise,Mononokay,1130,1.13,0.02
3/24/2022 14:55,3/24/2022,HalfNoise,As U Wave,219706,219.71,3.66
3/24/2022 14:56,3/24/2022,Peach Pit,Being so Normal,5503,5.5,0.09
3/24/2022 14:56,3/24/2022,girl in red,bad idea!,37421,37.42,0.62
3/24/2022 15:00,3/24/2022,Peach Pit,Vickie,223944,223.94,3.73
3/24/2022 15:03,3/24/2022,Peach Pit,Up Granville,230747,230.75,3.85
3/24/2022 15:07,3/24/2022,Peach Pit,Everything About You,198912,198.91,3.32
3/24/2022 15:10,3/24/2022,Peach Pit,Give Up Baby Go,44489,44.49,0.74
3/24/2022 15:10,3/24/2022,Peach Pit,Pepsi on the House,181747,181.75,3.03
3/24/2022 17:38,3/24/2022,Peach Pit,Give Up Baby Go,3740,3.74,0.06
3/24/2022 17:41,3/24/2022,beabadoobee,Talk,158293,158.29,2.64
3/24/2022 17:43,3/24/2022,beabadoobee,Home Alone,140335,140.34,2.34
3/24/2022 17:55,3/24/2022,"Slaughter Beach, Dog",Acolyte,316468,316.47,5.27
3/24/2022 17:58,3/24/2022,CASTLEBEAT,Telephone,209274,209.27,3.49
3/24/2022 18:03,3/24/2022,Sidney Gish,Sin Triangle,268400,268.4,4.47
3/24/2022 18:05,3/24/2022,Harriette,at least i'm pretty,106800,106.8,1.78
3/24/2022 18:07,3/24/2022,Shelly,Steeeam,170892,170.89,2.85
3/24/2022 18:11,3/24/2022,No Vacation,Estrangers,199733,199.73,3.33
3/24/2022 18:13,3/24/2022,girl in red,we fell in love in october,119051,119.05,1.98
3/24/2022 19:56,3/24/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
3/24/2022 20:00,3/24/2022,Turnover,Humming,36533,36.53,0.61
3/24/2022 20:00,3/24/2022,Turnover,New Scream,252261,252.26,4.2
3/24/2022 20:16,3/24/2022,Turnover,Humming,201958,201.96,3.37
3/24/2022 20:19,3/24/2022,Turnover,Hello Euphoria,226137,226.14,3.77
3/24/2022 20:24,3/24/2022,Turnover,Dizzy On the Comedown,255773,255.77,4.26
3/24/2022 20:27,3/24/2022,Turnover,Diazepam,199037,199.04,3.32
3/24/2022 20:31,3/24/2022,Turnover,Like Slow Disappearing,235934,235.93,3.93
3/24/2022 20:37,3/24/2022,Turnover,Take My Head,193911,193.91,3.23
3/24/2022 20:38,3/24/2022,Turnover,I Would Hate You If I Could,26522,26.52,0.44
3/24/2022 20:38,3/24/2022,Turnover,Threshold,88244,88.24,1.47
3/24/2022 20:43,3/24/2022,Turnover,Super Natural,257859,257.86,4.3
3/24/2022 20:46,3/24/2022,Turnover,Sunshine Type,186623,186.62,3.11
3/24/2022 20:49,3/24/2022,Turnover,What Got In The Way,217981,217.98,3.63
3/24/2022 20:53,3/24/2022,Turnover,Butterfly Dream,207861,207.86,3.46
3/24/2022 20:57,3/24/2022,Turnover,Curiosity,218319,218.32,3.64
3/24/2022 21:00,3/24/2022,Turnover,Pure Devotion,231603,231.6,3.86
3/24/2022 21:05,3/24/2022,Turnover,Nightlight Girl,226862,226.86,3.78
3/24/2022 21:08,3/24/2022,Turnover,Breeze,202151,202.15,3.37
3/24/2022 21:12,3/24/2022,Turnover,All That It Ever Was,239519,239.52,3.99
3/24/2022 21:15,3/24/2022,Turnover,Living Small,209254,209.25,3.49
3/24/2022 21:21,3/24/2022,Turnover,Bonnie (Rhythm & Melody),307862,307.86,5.13
3/24/2022 21:25,3/24/2022,Turnover,New Scream,252261,252.26,4.2
3/24/2022 21:28,3/24/2022,Day Wave,Potions,190061,190.06,3.17
3/24/2022 21:31,3/24/2022,Pinegrove,Old Friends,207720,207.72,3.46
3/24/2022 21:34,3/24/2022,Dikembe,Scottie Spliffin,144404,144.4,2.41
3/24/2022 21:39,3/24/2022,"Slaughter Beach, Dog",Acolyte,316468,316.47,5.27
3/24/2022 21:43,3/24/2022,Turnover,Parties,226636,226.64,3.78
3/24/2022 21:47,3/24/2022,American Football,Never Meant,268333,268.33,4.47
3/24/2022 21:51,3/24/2022,Day Wave,Something Here,245386,245.39,4.09
3/24/2022 21:55,3/24/2022,Modern Baseball,Just Another Face,236683,236.68,3.94
3/24/2022 21:59,3/24/2022,Pinegrove,Darkness,273533,273.53,4.56
3/25/2022 0:57,3/25/2022,Turnover,Take My Head,178482,178.48,2.97
3/25/2022 1:08,3/25/2022,Turnover,Still In Motion,225689,225.69,3.76
3/25/2022 1:12,3/25/2022,Turnover,Parties,18523,18.52,0.31
3/25/2022 1:12,3/25/2022,Turnover,Much After Feeling,215605,215.61,3.59
3/25/2022 13:10,3/25/2022,Garden City Movement,No Stress,211821,211.82,3.53
